video_no,title,date,duration_min,category,view_count,member_id,member_name,generation,unit,collab_members,is_collab
1728704,신칸센 0호 해보기 ㅜ.ㅜ,2024-05-25,184.2,talk,2053,shirayuki_hina,시라유키 히나,2,Universe,,False
1700743,청순하게 도파민 해독하는 날 ,2024-05-24,426.9,음악/노래,4813,shirayuki_hina,시라유키 히나,2,Universe,,False
1686775,"""초사이어인""의 드래곤볼 마지막 이야기 [3일차]",2024-05-23,498.6,talk,5798,shirayuki_hina,시라유키 히나,2,Universe,,False
1671741,드래곤볼 셀낳대 [2일차],2024-05-22,551.5,talk,6018,shirayuki_hina,시라유키 히나,2,Universe,,False
1656964,드래곤볼 처음 보는 사람 [1일차],2024-05-21,673.1,talk,7073,shirayuki_hina,시라유키 히나,2,Universe,,False
1641786,[악어의 놀이터2] 히든 찾기!,2024-05-20,528.0,마인크래프트,2239,shirayuki_hina,시라유키 히나,2,Universe,,False
1625662,[악어의 놀이터2] 수선 곡괭이 찾기(2),2024-05-19,55.3,마인크래프트,1532,shirayuki_hina,시라유키 히나,2,Universe,,False
1625277,[악어의 놀이터2] 수선 곡괭이 찾기,2024-05-19,610.0,마인크래프트,1954,shirayuki_hina,시라유키 히나,2,Universe,,False
1599175,"월오탱(W. 유니, 타비, 리제) [광고]",2024-05-17,184.9,talk,851,shirayuki_hina,시라유키 히나,2,Universe,"ayatsuno_yuni,akane_lize,arahashi_tabi",True
1590911,[악어의 놀이터2] 4일챠 입니다,2024-05-17,608.4,talk,2334,shirayuki_hina,시라유키 히나,2,Universe,,False
1576412,[악어의 놀이터2] 3일차!,2024-05-16,720.0,마인크래프트,2197,shirayuki_hina,시라유키 히나,2,Universe,,False
1557819,[악어의 놀이터2] 낚시터 뒤집어놓기,2024-05-15,653.0,talk,2384,shirayuki_hina,시라유키 히나,2,Universe,,False
1542127,[악어의 놀이터2] 입성 준비. ,2024-05-14,511.5,마인크래프트,2904,shirayuki_hina,시라유키 히나,2,Universe,,False
1507491,[갓 오브 워] 3일차,2024-05-12,389.5,talk,931,shirayuki_hina,시라유키 히나,2,Universe,,False
1485357,[갓 오브 워] 2일차 & 커버곡 최초 공개!,2024-05-10,213.1,talk,902,shirayuki_hina,시라유키 히나,2,Universe,,False
1469383,[갓 오브 워] 1일차,2024-05-09,247.5,talk,1225,shirayuki_hina,시라유키 히나,2,Universe,,False
1456731,"""국가권력급"" 나혼렙 어라이즈 [광고]",2024-05-09,291.6,talk,1019,shirayuki_hina,시라유키 히나,2,Universe,,False
1434848,오랜만에 엘든링!,2024-05-07,384.6,talk,827,shirayuki_hina,시라유키 히나,2,Universe,,False
1412087,8번 출구 ,2024-05-06,139.8,talk,1299,shirayuki_hina,시라유키 히나,2,Universe,,False
1405393,어린이날 기념 히나 ㅋ_ㅋ ,2024-05-05,46.8,talk,1975,shirayuki_hina,시라유키 히나,2,Universe,aokumo_rin,True
1389707,도파민 중독 벅샷 룰렛,2024-05-04,287.9,talk,1382,shirayuki_hina,시라유키 히나,2,Universe,,False
1381919,버니가든 해보기... (사장님이 해달라고 함 진짜임),2024-05-04,438.5,talk,1903,shirayuki_hina,시라유키 히나,2,Universe,,False
1363186,"""국가권력급"" 나혼렙 어라이즈 광고를 받은 여자 (광고 아님)",2024-05-03,322.5,talk,1450,shirayuki_hina,시라유키 히나,2,Universe,,False
1321252,유니버스랑 컨텐트 워닝,2024-04-30,176.0,talk,1191,shirayuki_hina,시라유키 히나,2,Universe,ayatsuno_yuni,True
1313120,파티애니멀즈 연습 & 배그(W. 시로) ,2024-04-29,368.1,talk,648,shirayuki_hina,시라유키 히나,2,Universe,,False
1294284,녹음 썰풀이!,2024-04-28,186.7,talk,1215,shirayuki_hina,시라유키 히나,2,Universe,,False
1288356,틈새등장,2024-04-28,110.2,음악/노래,2692,shirayuki_hina,시라유키 히나,2,Universe,,False
1257829,국가권력급 치페 팀장 히나.,2024-04-26,303.7,talk,1488,shirayuki_hina,시라유키 히나,2,Universe,,False
1230041,찌로랑 듀오하기,2024-04-24,271.1,발로란트,1270,shirayuki_hina,시라유키 히나,2,Universe,,False
1221116,스텔라이브 멤버들 그려보기!,2024-04-24,362.1,talk,1689,shirayuki_hina,시라유키 히나,2,Universe,,False
1204689,"우리가 함께 쓴 이야기, 시시포스",2024-04-23,358.3,talk,13892,shirayuki_hina,시라유키 히나,2,Universe,,False
1180027,🎀히나x시로 오리지널곡 공개🥞,2024-04-21,164.4,talk,1420,shirayuki_hina,시라유키 히나,2,Universe,,False
1174300,🎀오랜만에 신의상과 함께 노래방!🎀,2024-04-21,246.2,음악/노래,3790,shirayuki_hina,시라유키 히나,2,Universe,,False
1164306,"""우주권력급"" 신의상 공개",2024-04-20,66.1,talk,5638,shirayuki_hina,시라유키 히나,2,Universe,,False
1141160,워킹데드 2 찍먹,2024-04-19,349.8,워킹 데드,2516,shirayuki_hina,시라유키 히나,2,Universe,,False
1123394,RPG 게임인데 스포일러 어쩌고 (완),2024-04-18,264.0,talk,695,shirayuki_hina,시라유키 히나,2,Universe,,False
1105386,RPG 게임인데 스포일러가 심한 어쩌고,2024-04-16,113.1,talk,928,shirayuki_hina,시라유키 히나,2,Universe,,False
1095120,스텔큐어 클리어! & 카페탐방,2024-04-16,289.3,talk,870,shirayuki_hina,시라유키 히나,2,Universe,,False
1079278,스텔큐어 해보기,2024-04-15,286.3,talk,744,shirayuki_hina,시라유키 히나,2,Universe,,False
1063042,따효니 님한테 하스 배우기 & 닌텐도 합방,2024-04-14,325.7,talk,1217,shirayuki_hina,시라유키 히나,2,Universe,,False
1031608,[산나비] 히나비 완!,2024-04-12,541.7,산나비,2300,shirayuki_hina,시라유키 히나,2,Universe,,False
1018177,[산나비] 1편 / 타비랑 수다 & 시로랑 듀오,2024-04-11,556.0,발로란트,2639,shirayuki_hina,시라유키 히나,2,Universe,arahashi_tabi,True
987248,잠 못 잔 사람,2024-04-09,209.8,talk,1569,shirayuki_hina,시라유키 히나,2,Universe,,False
979240,월요일입니다,2024-04-08,318.4,talk,1470,shirayuki_hina,시라유키 히나,2,Universe,,False
943822,기습 등장!!!!!!!!!!!!!!!!!!!!!!!!! ,2024-04-06,232.8,talk,1891,shirayuki_hina,시라유키 히나,2,Universe,,False
935925,하이하이하이,2024-04-06,422.2,talk,1735,shirayuki_hina,시라유키 히나,2,Universe,,False
880721,병원 다녀와씀 ,2024-04-02,154.8,talk,1712,shirayuki_hina,시라유키 히나,2,Universe,,False
866156,김장이요,2024-04-01,287.7,talk,1182,shirayuki_hina,시라유키 히나,2,Universe,,False
852356,명탐정 히나,2024-04-01,308.5,talk,1578,shirayuki_hina,시라유키 히나,2,Universe,,False
844683,하이,2024-03-31,43.7,talk,950,shirayuki_hina,시라유키 히나,2,Universe,,False
829551,[클로브 챌린지] 춘유히시봉과 클로브 맛보기,2024-03-30,214.0,talk,808,shirayuki_hina,시라유키 히나,2,Universe,aokumo_rin,True
801452,gkdlgkdlkgldkgldkgldkgldkgldkgdl,2024-03-29,336.9,talk,1424,shirayuki_hina,시라유키 히나,2,Universe,,False
747738,히든링히든링히든링히든링히든링,2024-03-25,232.3,talk,1498,shirayuki_hina,시라유키 히나,2,Universe,,False
726310,기습 방송하기!!!!!!!!!!! ,2024-03-24,187.7,talk,2264,shirayuki_hina,시라유키 히나,2,Universe,,False
718298,스트리머 목소리 맞히기,2024-03-24,309.6,talk,3922,shirayuki_hina,시라유키 히나,2,Universe,,False
683899,내가... 살인오리가 될게(덕몽어스 합방),2024-03-22,352.2,talk,7624,shirayuki_hina,시라유키 히나,2,Universe,,False
668455,히나히나의 스트리머 Ai 월드컵,2024-03-21,360.4,음악/노래,30727,shirayuki_hina,시라유키 히나,2,Universe,,False
650592,화요히나의 엘든링 도전기,2024-03-20,328.8,talk,1322,shirayuki_hina,시라유키 히나,2,Universe,,False
636874,히든링 도전기,2024-03-19,387.9,talk,1507,shirayuki_hina,시라유키 히나,2,Universe,,False
546860,카페카페 탐방,2024-03-13,246.7,talk,3272,shirayuki_hina,시라유키 히나,2,Universe,,False
277541,트위치 마지막 날,2024-02-27,236.5,talk,10263,shirayuki_hina,시라유키 히나,2,Universe,,False
263067,12시 띵타이쿤 공연 하는 날 ,2024-02-26,285.2,talk,17207,shirayuki_hina,시라유키 히나,2,Universe,,False
256659,12시 띵타이쿤 공연 하는 날 ,2024-02-25,160.4,마인크래프트,9928,shirayuki_hina,시라유키 히나,2,Universe,,False
247511,히나히나 등쟝 ,2024-02-25,338.6,마인크래프트,4639,shirayuki_hina,시라유키 히나,2,Universe,,False
217005,오리지널곡 발매!,2024-02-23,198.9,마인크래프트,3844,shirayuki_hina,시라유키 히나,2,Universe,,False
200192,오리지널곡 발매!,2024-02-21,299.2,마인크래프트,4632,shirayuki_hina,시라유키 히나,2,Universe,,False
191533,띵타이쿤 6일차!,2024-02-21,22.3,마인크래프트,4144,shirayuki_hina,시라유키 히나,2,Universe,,False
191465,띵타이쿤 6일차!,2024-02-21,718.5,마인크래프트,4523,shirayuki_hina,시라유키 히나,2,Universe,,False
176096,띵타이쿤 6일차!,2024-02-20,145.1,마인크래프트,6732,shirayuki_hina,시라유키 히나,2,Universe,,False
175578,띵타이쿤 6일차!,2024-02-20,720.0,마인크래프트,9791,shirayuki_hina,시라유키 히나,2,Universe,,False
163242,띵타이쿤 6일차!,2024-02-19,133.1,마인크래프트,3531,shirayuki_hina,시라유키 히나,2,Universe,,False
155216,띵타이쿤!! 돈 많이 벌고 도감작 하기,2024-02-19,574.5,,5829,shirayuki_hina,시라유키 히나,2,Universe,,False
152840,띵타이쿤!! 돈 많이 벌고 도감작 하기,2024-02-18,304.6,,3869,shirayuki_hina,시라유키 히나,2,Universe,,False
150026,띵타이쿤 오픈런! 앤더월드 가고 직업 가지기 ,2024-02-18,433.5,,5226,shirayuki_hina,시라유키 히나,2,Universe,,False
149342,띵타이쿤 오픈런! 앤더월드 가고 직업 가지기 ,2024-02-18,720.0,,3993,shirayuki_hina,시라유키 히나,2,Universe,,False
140456,히나 광고방송!!! ,2024-02-16,165.0,월드 오브 탱크,2017,shirayuki_hina,시라유키 히나,2,Universe,,False
139049,띵타이쿤 3일차! ,2024-02-16,30.6,마인크래프트,3102,shirayuki_hina,시라유키 히나,2,Universe,,False
138974,띵타이쿤 3일차! ,2024-02-16,712.7,마인크래프트,5427,shirayuki_hina,시라유키 히나,2,Universe,,False
133948,띵타이쿤 1일차! ,2024-02-15,370.3,마인크래프트,4930,shirayuki_hina,시라유키 히나,2,Universe,,False
133481,띵타이쿤 1일차! ,2024-02-15,720.0,마인크래프트,5832,shirayuki_hina,시라유키 히나,2,Universe,,False
128821,띵타이쿤 1일차! ,2024-02-14,477.4,마인크래프트,7805,shirayuki_hina,시라유키 히나,2,Universe,,False
125928,이뽀 언니랑 퀴즈쇼 합방(W. 강지 김뿡 뚜띠) ,2024-02-13,199.1,talk,1980,shirayuki_hina,시라유키 히나,2,Universe,,False
120721,히나는 기쁘다. ,2024-02-12,276.0,talk,2141,shirayuki_hina,시라유키 히나,2,Universe,,False
116204,9시 커버곡 최초공개 같이 듣쟈,2024-02-11,99.3,talk,1360,shirayuki_hina,시라유키 히나,2,Universe,,False
113733,유니타비랑 데이트 하고 왔어요 ,2024-02-11,88.5,talk,1960,shirayuki_hina,시라유키 히나,2,Universe,"ayatsuno_yuni,arahashi_tabi",True
107861,마피아입니다 ,2024-02-09,290.9,talk,1853,shirayuki_hina,시라유키 히나,2,Universe,,False
106367,가볍게 노래,2024-02-09,425.0,talk,4034,shirayuki_hina,시라유키 히나,2,Universe,,False
94756,안녀어엉 히나입니다,2024-02-07,172.5,겟팅 오버 잇 위드 베넷 포디,4195,shirayuki_hina,시라유키 히나,2,Universe,,False
13642872,🥰 방송 3주년 추카 추카 야호 ~🥰,2026-06-11,157.4,talk,1553,neneko_mashiro,네네코 마시로,2,Universe,,False
13624083,냐하하,2026-06-09,317.4,리그 오브 레전드,1290,neneko_mashiro,네네코 마시로,2,Universe,,False
13610622,밍,2026-06-08,396.5,talk,1490,neneko_mashiro,네네코 마시로,2,Universe,,False
13562206,ㅁ;ㅣㅇ,2026-06-05,302.4,talk,2354,neneko_mashiro,네네코 마시로,2,Universe,,False
13546781,밍,2026-06-04,367.1,talk,1676,neneko_mashiro,네네코 마시로,2,Universe,,False
13531966,냐앙,2026-06-03,395.4,음악/노래,1764,neneko_mashiro,네네코 마시로,2,Universe,,False
13510048,미야아아아아아라가ㅑㄺ라갉,2026-06-02,138.7,리그 오브 레전드,1628,neneko_mashiro,네네코 마시로,2,Universe,,False
13485883,밍,2026-06-01,321.7,talk,2053,neneko_mashiro,네네코 마시로,2,Universe,,False
13448653,일동 외칩니다,2026-05-29,319.6,talk,2587,neneko_mashiro,네네코 마시로,2,Universe,,False
13437920,살려줘..,2026-05-29,497.8,이터널 리턴,5672,neneko_mashiro,네네코 마시로,2,Universe,,False
13411627,잠간왔소ㅠㅠ,2026-05-27,40.0,talk,1786,neneko_mashiro,네네코 마시로,2,Universe,,False
13403440,-ㅅ-,2026-05-26,380.4,talk,2894,neneko_mashiro,네네코 마시로,2,Universe,,False
13370238,냐아,2026-05-24,328.2,음악/노래,3877,neneko_mashiro,네네코 마시로,2,Universe,,False
13356256,모라하지마 주식 방송,2026-05-24,429.7,마인크래프트,3245,neneko_mashiro,네네코 마시로,2,Universe,,False
13339756,모라하지마 서버,2026-05-23,445.4,마인크래프트,5120,neneko_mashiro,네네코 마시로,2,Universe,,False
13304425,미야앙,2026-05-20,356.1,talk,1882,neneko_mashiro,네네코 마시로,2,Universe,,False
13286076,그냥 인어청년,2026-05-19,224.8,서브노티카 2,1455,neneko_mashiro,네네코 마시로,2,Universe,,False
13270580,밍,2026-05-18,281.5,talk,1996,neneko_mashiro,네네코 마시로,2,Universe,,False
13258627,냐아 휴방이었던것,2026-05-17,217.1,리그 오브 레전드,1561,neneko_mashiro,네네코 마시로,2,Universe,,False
13244396,ㅇㅅㅇ,2026-05-17,399.6,talk,2558,neneko_mashiro,네네코 마시로,2,Universe,,False
13209210,니야아앙~,2026-05-14,343.1,talk,2111,neneko_mashiro,네네코 마시로,2,Universe,,False
13163138,밍,2026-05-11,368.1,talk,3551,neneko_mashiro,네네코 마시로,2,Universe,,False
13146914,밍,2026-05-10,275.4,talk,2301,neneko_mashiro,네네코 마시로,2,Universe,,False
13113704,먕,2026-05-08,334.8,talk,4234,neneko_mashiro,네네코 마시로,2,Universe,,False
13101115,인사하로 와쪄,2026-05-08,67.4,talk,1862,neneko_mashiro,네네코 마시로,2,Universe,,False
13083887,오옹 재부팅은 신이야,2026-05-06,138.7,talk,1722,neneko_mashiro,네네코 마시로,2,Universe,,False
13080797,안니요옹~,2026-05-06,122.7,리그 오브 레전드,1257,neneko_mashiro,네네코 마시로,2,Universe,,False
13069273,어린이 냘!뚜땨뜌땨~,2026-05-05,188.4,오버워치,4191,neneko_mashiro,네네코 마시로,2,Universe,aokumo_rin,True
13051392,니나노,2026-05-05,336.4,talk,2003,neneko_mashiro,네네코 마시로,2,Universe,,False
13029803,졸린찌로등장,2026-05-03,115.5,talk,1830,neneko_mashiro,네네코 마시로,2,Universe,aokumo_rin,True
13019391,먀앙,2026-05-03,425.9,talk,3437,neneko_mashiro,네네코 마시로,2,Universe,,False
13005480,노래나 쫌 하다 가야지 ,2026-05-02,174.3,talk,2674,neneko_mashiro,네네코 마시로,2,Universe,,False
12999558,ㅇㅅㅇ,2026-05-01,275.9,talk,1545,neneko_mashiro,네네코 마시로,2,Universe,,False
12968550,친 모 앙,2026-04-29,391.8,talk,3194,neneko_mashiro,네네코 마시로,2,Universe,,False
12952019,티어 올리기,2026-04-28,370.9,친구모아 아일랜드 두근두근 라이프,2938,neneko_mashiro,네네코 마시로,2,Universe,,False
12923319,아메니 낫떼뗴데댇~,2026-04-27,145.7,talk,1838,neneko_mashiro,네네코 마시로,2,Universe,,False
12902997,먀아,2026-04-25,339.8,talk,2115,neneko_mashiro,네네코 마시로,2,Universe,,False
12885763,뗴ㅒ뗴뗴~,2026-04-24,414.1,몬스터 헌터 월드: 아이스본,2169,neneko_mashiro,네네코 마시로,2,Universe,,False
12870575,시로,2026-04-23,249.1,talk,1994,neneko_mashiro,네네코 마시로,2,Universe,,False
12825037,다 꿈이었따니.......,2026-04-20,349.3,talk,3095,neneko_mashiro,네네코 마시로,2,Universe,,False
12811846,탕탕후루훟루,2026-04-19,259.2,발로란트,1803,neneko_mashiro,네네코 마시로,2,Universe,,False
12793597,펭궹,2026-04-18,325.2,talk,3823,neneko_mashiro,네네코 마시로,2,Universe,,False
12760361,밍,2026-04-16,312.3,talk,2199,neneko_mashiro,네네코 마시로,2,Universe,,False
12746064,끼얏호,2026-04-15,253.3,talk,1992,neneko_mashiro,네네코 마시로,2,Universe,,False
12730024,멀미 고치는 법 좀,2026-04-14,353.8,talk,2091,neneko_mashiro,네네코 마시로,2,Universe,,False
12699048,밍,2026-04-12,343.4,talk,3081,neneko_mashiro,네네코 마시로,2,Universe,,False
12662726,밍,2026-04-10,364.3,talk,3154,neneko_mashiro,네네코 마시로,2,Universe,,False
12649877,몬스터헌터원드,2026-04-09,422.7,몬스터 헌터: 월드,2516,neneko_mashiro,네네코 마시로,2,Universe,,False
12617225,발로란트!,2026-04-07,350.8,발로란트,3038,neneko_mashiro,네네코 마시로,2,Universe,,False
12603241,끼얏호,2026-04-06,369.1,talk,2516,neneko_mashiro,네네코 마시로,2,Universe,,False
12586532,밍,2026-04-05,389.5,음악/노래,2178,neneko_mashiro,네네코 마시로,2,Universe,,False
12539437,밍,2026-04-02,444.0,talk,2653,neneko_mashiro,네네코 마시로,2,Universe,,False
12523325,먀앙,2026-04-01,188.0,음악/노래,2686,neneko_mashiro,네네코 마시로,2,Universe,,False
12493552,밍메리카 전쟁승리 하겠다 선포,2026-03-31,511.2,시드 마이어의 문명 VI,3099,neneko_mashiro,네네코 마시로,2,Universe,,False
12481835,밥 먹기 시러서켠 방송,2026-03-30,50.2,talk,3279,neneko_mashiro,네네코 마시로,2,Universe,,False
12478421,밍,2026-03-30,345.0,talk,1972,neneko_mashiro,네네코 마시로,2,Universe,,False
12469746,코끼리끼릭코끼리,2026-03-29,11.7,talk,7462,neneko_mashiro,네네코 마시로,2,Universe,,False
12438312,호액,2026-03-27,344.4,talk,3880,neneko_mashiro,네네코 마시로,2,Universe,,False
12420701,밍끼얏호,2026-03-26,122.9,종합 게임,1448,neneko_mashiro,네네코 마시로,2,Universe,,False
12409700,클리쎼 친구들과 오버워치!,2026-03-26,416.1,오버워치,1408,neneko_mashiro,네네코 마시로,2,Universe,,False
12377420,밍끼야악,2026-03-23,408.9,음악/노래,2463,neneko_mashiro,네네코 마시로,2,Universe,,False
